question_id,video_file_path,set,qtype,question,generated_answer,actual_answer,kg_hint_used,judge_score
16906,clip_035.mp4,Set_35,RR,"At 00:02, which car first moves into the near foreground?",A silver sedan moves into the near foreground.,Foreground entry happens first for the first vehicle given the visible railroad crossing and signals.,False,0
16910,clip_036.mp4,Set_35,RR,Do any of the two cars reach the foreground in this clip?,"No, neither car reaches the foreground in this clip.",No car enters the foreground so neither event occurs as seen in the urban roadway environment.,False,1
16915,clip_036.mp4,Set_35,RR,"By 00:05, does the scene show a foreground entry, or does the midpoint arrive first?","The scene shows a foreground entry first, followed by the midpoint arriving.",The halfway point occurs first no vehicle enters by 5 s from the mid scene railroad crossing area.,False,0
16917,clip_037.mp4,Set_35,RR,"By 00:05, which happens first: a foreground entry or the clip midpoint?",Foreground entry happens first.,A vehicle enters the foreground before the halfway point given the visible railroad crossing and signals.,False,1
16926,clip_037.mp4,Set_35,RR,"At 00:04, does the first car enter the foreground before the second one?","Yes, the first car enters the foreground before the second one.",The first car reaches the foreground before the second given the visible railroad crossing and signals.,False,1
16927,clip_038.mp4,Set_35,RR,"By 00:05, does the foreground remain empty of both cars?","Yes, the foreground remains empty of both cars by 00:05.",No car enters the foreground so neither event occurs based on what is visible on the four lane road.,False,0
16932,clip_038.mp4,Set_35,RR,"At the halfway point, has any vehicle already entered the foreground?","Yes, there is a white car entering the foreground from the left side of the frame.",The halfway point occurs first no vehicle enters by 5 s considering the traffic flow at the intersection.,False,0
16938,clip_039.mp4,Set_35,RR,Which car is first to reach the foreground?,The white car is the first to reach the foreground.,The first car reaches the foreground before the second based on what is visible on the four lane road.,False,0
16946,clip_039.mp4,Set_35,RR,Does a vehicle reach the foreground before the clip is halfway through?,"Yes, a vehicle reaches the foreground before the clip is halfway through.",The clip reaches its halfway point before any vehicle enters the foreground based on the daytime urban setting.,False,0
16949,clip_040.mp4,Set_35,RR,Does either car make it into the foreground before the clip ends?,"No, no car makes it into the foreground before the clip ends.",No car enters so neither event occurs as seen in the urban roadway environment.,False,1
16957,clip_041.mp4,Set_35,RR,"By 00:05, is the first car already in the foreground before the second arrives there?","Yes, the first car is already in the foreground before the second car arrives there.",The first car enters before the second one.,False,1
16964,clip_041.mp4,Set_35,RR,"When the clip reaches 00:05, what can be inferred about whether the foreground has been reached yet?",The video starts with a view of a city street with buildings and a clear blue sky. The foreground is not clearly defined in this initial shot.,A vehicle enters before the halfway point.,False,0
16971,clip_042.mp4,Set_35,RR,"At 00:03, is the foreground still unreached by both cars?","Yes, the foreground is still unreached by both cars at 00:03.",No car enters so neither event occurs from the scene showing the box junction markings.,False,1
16973,clip_042.mp4,Set_35,RR,"Is the midpoint crossed before any vehicle gets into the foreground, or after?",The midpoint is crossed before any vehicle gets into the foreground.,The halfway point comes first no vehicle enters by 5 s.,True,0
16981,clip_043.mp4,Set_35,RR,Does the first vehicle reach the near foreground earlier than the other one?,"Yes, the first vehicle reaches the near foreground earlier than the other one.",The first car enters before the second one from the mid scene railroad crossing area.,False,1
16993,clip_044.mp4,Set_35,RR,Is there any foreground entry by either car in this segment?,"No, there is no foreground entry by either car in this segment.",No car enters so neither event occurs given the visible railroad crossing and signals.,False,1
17002,clip_045.mp4,Set_35,RR,"At 00:03, which of the two cars gets into the foreground first?",The white car gets into the foreground first.,The first car enters before the second one based on the traffic patterns in the clip.,False,0
17005,clip_045.mp4,Set_35,RR,Which event comes earlier in the clip: a vehicle entering the foreground or the five-second mark?,The vehicle entering the foreground comes earlier in the clip than the five-second mark.,A vehicle enters before the halfway point considering the surrounding sidewalks and infrastructure.,False,1
17012,clip_046.mp4,Set_35,RR,"Before 00:05, do either of the two cars reach the foreground?","No, neither of the two cars reaches the foreground.",No car enters so neither event occurs based on the daytime urban setting.,False,1
17014,clip_046.mp4,Set_35,RR,"By the time the clip reaches its midpoint, is the foreground already occupied by a vehicle?","Yes, there is a car in the foreground of the video at the midpoint.",The halfway point comes first no vehicle enters by 5 s from the scene showing the box junction markings.,False,0
17018,clip_047.mp4,Set_35,RR,Does the scene suggest that the foreground is reached ahead of the halfway point?,"Yes, the scene suggests that the foreground is reached ahead of the halfway point.",A vehicle enters before the halfway point considering the traffic flow at the intersection.,False,1
17019,clip_047.mp4,Set_35,RR,Is the first car the earlier foreground arrival?,"Yes, the first car is the earlier foreground arrival.",The first car enters before the second one from the mid scene railroad crossing area.,False,1
17031,clip_048.mp4,Set_35,RR,"At 00:05, what does the visible state imply about the timing of foreground entry?",The visible state implies that the foreground entry is likely to occur at around 00:05.,The halfway point comes first no vehicle enters by 5 s as seen in the urban roadway environment.,False,0
17032,clip_048.mp4,Set_35,RR,Does the clip end before either car enters the foreground?,"No, both cars enter the foreground in the video clip.",No car enters so neither event occurs given the visible railroad crossing and signals.,False,0
Morning3-3min_clips_17045,clip_000.mp4,Set_26,CI,Is it true that a train crosses in the video?,"No, there is no train crossing in the video.",False only barricades fall down as a signal but the train is yet to come,True,1
Morning3-3min_clips_17046,clip_000.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple vehicles on the road, but the exact number of cars in the lane under the camera cannot be determined with certainty based on the provided information.",False that never happens in the clip,True,0
Morning3-3min_clips_17055,clip_001.mp4,Set_26,CI,Is it true that there was a crash in the video?,"No, there is no crash in the video.",False there are no crashes in the video,False,1
Morning3-3min_clips_17056,clip_001.mp4,Set_26,CI,Is it correct that there are only trains in the video?,"No, there are no trains visible in the video. The scene shows cars driving on a multi-lane road with buildings and trees lining the sides.",False there are also a few cars and only one train in this video,False,0
Morning3-3min_clips_17065,clip_002.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",No it is filmed in the day,False,0
Morning3-3min_clips_17066,clip_002.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The number of cars in the lane varies throughout the video.",False that never happens in the clip,True,1
Morning3-3min_clips_17075,clip_003.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed during the day,False,1
Morning3-3min_clips_17076,clip_003.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The number of cars in the lane varies throughout the video.",False that never happens in the clip,True,1
Morning3-3min_clips_17085,clip_004.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed during day,False,1
Morning3-3min_clips_17086,clip_004.mp4,Set_26,CI,Is it correct that all cars in the video are white?,"No, not all cars in the video are white. There is at least one red car visible on the right side of the road.",False there are different color cars in the video,False,1
Morning3-3min_clips_17095,clip_005.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed at daylight,False,1
Morning3-3min_clips_17096,clip_005.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The number of cars in the lane can vary and may not always be five.",False that never happens in the clip,True,1
Morning3-3min_clips_17105,clip_006.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed during daylight hours,False,1
Morning3-3min_clips_17106,clip_006.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The number of cars in the lane varies throughout the video.",False that never happens in the clip,True,1
Morning3-3min_clips_17115,clip_007.mp4,Set_26,CI,Is it true that there is a scooter in the video?,"No, there is no scooter visible in the video. The scene shows an empty road with a few cars and a truck, but no scooters are present.",True there is a pedestrian seen with scooter in the video,False,0
Morning3-3min_clips_17116,clip_007.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens in the clip,True,0
Morning3-3min_clips_17125,clip_008.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed during daytime,False,1
Morning3-3min_clips_17126,clip_008.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars on the road, but the exact number of cars in the lane under the camera cannot be determined from the given information.",False that never happens in the clip,True,0
Morning3-3min_clips_17135,clip_009.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed during day,False,1
Morning3-3min_clips_17136,clip_009.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars on the road, but the exact number of cars in any given frame cannot be determined without counting each car individually.",False that never happens in the clip,True,0
Morning3-3min_clips_17145,clip_010.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed at daylight,False,1
Morning3-3min_clips_17146,clip_010.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The number of cars in the lane can vary and may not always be five.",False that never happens in the clip,True,1
Morning3-3min_clips_17155,clip_011.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed at day,False,1
Morning3-3min_clips_17156,clip_011.mp4,Set_26,CI,Is it correct that a purple train crosses the street in the video?,"Yes, the purple train crosses the street in the video.",True a purple train crosses the street in the clip,True,1
Morning3-3min_clips_17165,clip_012.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",No it is filmed during daylight hours,False,0
Morning3-3min_clips_17166,clip_012.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. There are more than five cars in the lane.",False that never happens in the clip,True,1
Morning3-3min_clips_17175,clip_014.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed during day,False,1
Morning3-3min_clips_17176,clip_014.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens in the clip,True,0
Morning3-3min_clips_17185,clip_015.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed during the day,False,1
Morning3-3min_clips_17186,clip_015.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",At a point more than 5 cars occupy the lane under the camera,True,0
Morning3-3min_clips_17195,clip_018.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed during the day,False,1
Morning3-3min_clips_17196,clip_018.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars occupying the lane under the camera at different times.",False that never happens in the clip only 3 cars do so at a time,True,1
Morning3-3min_clips_17205,clip_019.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed in daylight,False,1
Morning3-3min_clips_17206,clip_019.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars occupying the lane under the camera at different times.",False that never happens in the clip,True,1
Morning3-3min_clips_17215,clip_020.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",False it is filmed during day,False,0
Morning3-3min_clips_17216,clip_020.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once.",False that never happens in the clip,True,1
Morning3-3min_clips_17225,clip_021.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed at daylight hours,False,1
Morning3-3min_clips_17226,clip_021.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars on the road, but the exact number of cars in any given frame cannot be determined without additional information.",False that never happens in the clip,True,0
Morning3-3min_clips_17235,clip_022.mp4,Set_26,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed during daytime,False,1
Morning3-3min_clips_17236,clip_022.mp4,Set_26,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once.",False that never happens in the clip,True,1
Morning5-3min_clips_18005,clip_000.mp4,Set_30,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed at day,False,1
Morning5-3min_clips_18006,clip_000.mp4,Set_30,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once.",False that never happens,True,1
Morning5-3min_clips_18015,clip_001.mp4,Set_30,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed at day,False,1
Morning5-3min_clips_18016,clip_001.mp4,Set_30,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The number of cars in the lane varies throughout the video.",False that never happens,True,1
Morning5-3min_clips_18025,clip_002.mp4,Set_30,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed during day,False,1
Morning5-3min_clips_18026,clip_002.mp4,Set_30,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The number of cars in the lane can vary and may not always be five.",False that never happens,True,1
Morning5-3min_clips_18035,clip_003.mp4,Set_30,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed at day,False,1
Morning5-3min_clips_18036,clip_003.mp4,Set_30,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens,True,0
Morning5-3min_clips_18045,clip_004.mp4,Set_30,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed at day,False,1
Morning5-3min_clips_18046,clip_004.mp4,Set_30,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once.",False that never happens,True,1
Morning5-3min_clips_18055,clip_005.mp4,Set_30,CI,Is it true that the video was filmed during nighttime hours?,"No, the video was not filmed during nighttime hours. The sky is clear and blue with a few clouds, indicating daytime.",False it is filmed at day,False,1
Morning5-3min_clips_18056,clip_005.mp4,Set_30,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens,True,0
Morning5-3min_clips_18065,clip_006.mp4,Set_30,CI,Is it true that the video was filmed during nightime hours?,"No, the video was not filmed during nighttime hours. The sky is clear and blue with a few clouds, indicating daytime.",False it is filmed at daytime hours,False,1
Morning5-3min_clips_18066,clip_006.mp4,Set_30,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once.",False that never happens,True,1
Morning5-3min_clips_18075,clip_007.mp4,Set_30,CI,Is it true that the video was filmed during nightime hours?,"No, the video was not filmed during nighttime hours. The sky is clear and blue with a few clouds, indicating daytime.",False it is filmed at day,False,1
Morning5-3min_clips_18076,clip_007.mp4,Set_30,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens,True,0
Morning5-3min_clips_18085,clip_008.mp4,Set_30,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed at day,False,1
Morning5-3min_clips_18086,clip_008.mp4,Set_30,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The number of cars in the lane varies throughout the video.",False that never happens,True,1
Morning5-3min_clips_18095,clip_009.mp4,Set_30,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it is filmed in day,False,1
Morning5-3min_clips_18096,clip_009.mp4,Set_30,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The number of cars in the lane varies throughout the video.",False that never happens,True,1
Morning5-3min_clips_18105,clip_010.mp4,Set_30,CI,Is it true that a blue bus stops in front of the camera?,"No, there is no blue bus visible in the video. The road appears to be empty with no vehicles present.",False no vehicles appear,False,1
Morning5-3min_clips_18106,clip_010.mp4,Set_30,CI,Is it correct that there are no lane markings visible at all?,"No, there is a keep-clear box on the road.",False multiple lane markings including an “X” are visible,True,0
Morning5-3min_clips_18115,clip_011.mp4,Set_30,CI,Is it true that a blue bus stops in front of the camera?,"No, there is no blue bus visible in the video. The vehicles present include cars and trucks, but none of them are blue buses.",False no blue bus appears,False,1
Morning5-3min_clips_18116,clip_011.mp4,Set_30,CI,Is it correct that there are no lane markings visible at all?,"No, there is a keep-clear box on the road.",False multiple lane markings including an “X” are visible,True,0
Morning5-3min_clips_18125,clip_012.mp4,Set_30,CI,Is it true that a blue bus stops in front of the camera?,"No, there is no blue bus visible in the video. The vehicles on the road include cars and trucks, but not a blue bus.",False no vehicles appear,False,1
Morning5-3min_clips_18126,clip_012.mp4,Set_30,CI,Is it correct that there are no lane markings visible at all?,"No, there is a keep-clear box on the road.",False multiple lane markings including an “X” are visible,True,0
Morning5-3min_clips_18135,clip_013.mp4,Set_30,CI,Is it true that a blue bus stops in front of the camera?,"No, there is no blue bus visible in the video. The vehicles on the road include cars and trucks, but not a bus.",False no vehicles appear,False,1
Morning5-3min_clips_18136,clip_013.mp4,Set_30,CI,Is it correct that there are no lane markings visible at all?,"No, there is a keep-clear box on the road.",False multiple lane markings including an “X” are visible,True,0
Morning5-3min_clips_18145,clip_014.mp4,Set_30,CI,Is it true that a blue bus stops in front of the camera?,"No, there is no blue bus visible in the video. The vehicles on the road include cars and trucks, but not a blue bus.",False no blue bus appears,False,1
Morning5-3min_clips_18146,clip_014.mp4,Set_30,CI,Is it correct that there are no lane markings visible at all?,"No, there is a keep-clear box on the road.",False multiple lane markings including an “X” are visible,True,0
Morning5-3min_clips_18155,clip_015.mp4,Set_30,CI,Is it true that a blue car stops in front of the camera?,"No, there is no blue car visible in the image. The cars on the road appear to be moving and not stopping in front of the camera.",True a blue suv is seen under the bridge,False,0
Morning5-3min_clips_18156,clip_015.mp4,Set_30,CI,Is it correct that there are no lane markings visible at all?,"No, there is a keep-clear box on the road.",False multiple lane markings including an “X” are visible,True,0
Morning5-3min_clips_18165,clip_016.mp4,Set_30,CI,Is it true that a blue bus stops in front of the camera?,"No, there is no blue bus visible in the video. The vehicles seen are a white car and a black truck.",False no vehicles appear,False,1
Morning5-3min_clips_18166,clip_016.mp4,Set_30,CI,Is it correct that there are no lane markings visible at all?,"No, there is a keep-clear box on the road.",False multiple lane markings including an “X” are visible,True,0
Morning5-3min_clips_18175,clip_017.mp4,Set_30,CI,Is it true that a blue bus stops in front of the camera?,"No, there is no blue bus visible in the image. The scene shows an empty street with buildings and vehicles on both sides.",False no blue bus appears,False,1
Morning5-3min_clips_18176,clip_017.mp4,Set_30,CI,Is it correct that there are no lane markings visible at all?,"No, the road has lane markings visible.",False multiple lane markings including an “X” are visible,True,0
Morning4-12min_clips_17245,clip_000.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17246,clip_000.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens in the clip,True,0
Morning4-12min_clips_17255,clip_001.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True,False,1
Morning4-12min_clips_17256,clip_001.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows only one car occupying the lane under the camera at once.",False that never happens in the clip,True,1
Morning4-12min_clips_17265,clip_002.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17266,clip_002.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows an empty road with no cars present in the lane under the camera.",False that never happens in the clip,True,1
Morning4-12min_clips_17275,clip_003.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17276,clip_003.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens in the clip,True,0
Morning4-12min_clips_17285,clip_004.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17286,clip_004.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The number of cars in the lane varies throughout the video.",False that never happens in the clip,True,1
Morning4-12min_clips_17295,clip_005.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17296,clip_005.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens in the clip,True,0
Morning4-12min_clips_17305,clip_006.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17306,clip_006.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows an empty road with no cars present in the lane under the camera.",False that never happens in the clip,True,1
Morning4-12min_clips_17315,clip_007.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17316,clip_007.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows an empty road with no cars present in the lane under the camera.",False that never happens in the clip,True,1
Morning4-12min_clips_17325,clip_008.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17326,clip_008.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars occupying the lane under the camera at different times.",False that never happens in the clip,True,1
Morning4-12min_clips_17335,clip_009.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17336,clip_009.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens in the clip,True,0
Morning4-12min_clips_17345,clip_010.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17346,clip_010.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens in the clip,True,0
Morning4-12min_clips_17355,clip_011.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17356,clip_011.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. There are more than five cars in the lane.",False that never happens in the clip,True,1
Morning4-12min_clips_17365,clip_012.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17366,clip_012.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The number of cars in the lane can vary and may not always be five.",False that never happens in the clip,True,1
Morning4-12min_clips_17375,clip_013.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17376,clip_013.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens in the clip,True,0
Morning4-12min_clips_17385,clip_014.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17386,clip_014.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars in the lane, but the exact number cannot be determined without further observation.",False that never happens in the clip,True,0
Morning4-12min_clips_17395,clip_015.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17396,clip_015.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The number of cars in the lane can vary and may not always be five.",False that never happens in the clip,True,1
Morning4-12min_clips_17405,clip_016.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17406,clip_016.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once.",False that never happens in the clip,True,1
Morning4-12min_clips_17415,clip_017.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17416,clip_017.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The video shows multiple cars moving on the road, but the exact number of cars in the lane under the camera varies throughout the video.",False that never happens in the clip,True,1
Morning4-12min_clips_17425,clip_018.mp4,Set_33,CI,Is it true that the video was filmed during daylight hours?,"Yes, the video was filmed during daylight hours.",True it was filmed during the day,False,1
Morning4-12min_clips_17426,clip_018.mp4,Set_33,CI,Is it correct that exactly five cars occupy the lane under the camera at once?,"No, it is not correct that exactly five cars occupy the lane under the camera at once. The number of cars in the lane varies throughout the video.",False that never happens in the clip,True,1
